unique_id,mode,gender,hold racket handed,play years,level,segment0_Az_median,segment1_Az_median,segment2_Az_median,segment3_Az_median,segment4_Az_median,segment5_Az_median,segment6_Az_median,segment7_Az_median,segment8_Az_median,segment9_Az_median,segment10_Az_median,segment11_Az_median,segment12_Az_median,segment13_Az_median,segment14_Az_median,segment15_Az_median,segment16_Az_median,segment17_Az_median,segment18_Az_median,segment19_Az_median,segment20_Az_median,segment21_Az_median,segment22_Az_median,segment23_Az_median,segment24_Az_median,segment25_Az_median,segment26_Az_median
11,9,1,1,1,5,0.6538982744602041,0.492809540512101,0.4875053548479223,0.3893280632411067,0.521970705725699,0.49721023265606906,0.5503928937478647,0.5745159476178999,0.7118956821257227,0.5820640463630284,0.3147354953551761,0.5238403103281073,0.5076755183703164,0.5145043478260869,0.46847094381096305,0.503448275862069,0.535031847133758,0.49480391413183644,0.5547961348102757,0.584549356223176,0.60155299840958,0.5821456538762725,0.5201600000000001,0.5521229404309252,0.4822543792840822,0.42930496974142673,0.5956961794474331
12,9,1,1,1,5,0.662300117445117,0.5030690985619081,0.5316293017278308,0.3773291925465838,0.5688415446071904,0.489735761659122,0.5488896481038607,0.5780509359685065,0.641653339894206,0.567204101344825,0.34939088835734555,0.538629384192662,0.592870134594398,0.5641739130434782,0.5489078170078308,0.4848111658456486,0.5013846579894766,0.46317226731396494,0.5016890564851912,0.5630901287553649,0.4252970343343624,0.5713390759592795,0.46992000000000006,0.552915082382763,0.48895658796648894,0.42811296534017973,0.6558767210723078
13,9,1,1,1,5,0.5639172463637184,0.478779375657664,0.46837069827216904,0.4062676453980802,0.55525965379494,0.5322665543741447,0.5826443457464981,0.5786936611231622,0.6663796284905893,0.5521955568764395,0.32841964732714024,0.5539033457249071,0.5513277555474718,0.5488,0.5378486055776892,0.5274220032840723,0.5063694267515924,0.5301524690889782,0.5269856233796841,0.600343347639485,0.5515950977640565,0.6349256068911511,0.47328000000000003,0.5673320659062104,0.4918507235338918,0.47056666055382357,0.6349958967812528
14,9,1,1,1,5,0.5263348089258288,0.4747457032620133,0.5246323004426674,0.38862224731789946,0.605392809587217,0.48563006632277084,0.5852408609497779,0.6130794568972444,0.6609054004182557,0.5946206999034103,0.3435500917839462,0.5789558752222401,0.5669698072026191,0.5597217391304347,0.5188899574117324,0.4883415435139573,0.5099003046247577,0.49753470378517783,0.49893942964883337,0.5830042918454936,0.4852652259332023,0.5797180892717305,0.48256000000000004,0.3355513307984791,0.5077684691546077,0.4153676875114616,0.6437494301085073
15,9,1,1,1,5,0.6267052127563465,0.46501227639424764,0.5014993574182492,0.43047713156408807,0.5635153129161118,0.5142646594378356,0.5583874274000683,0.6297903109182936,0.6596137286259073,0.5700274908982836,0.3076709128330645,0.49385808954258925,0.4997453619497999,0.5484521739130434,0.4997252369831021,0.48891625615763545,0.5267931320963721,0.46036562239247514,0.5152800691334747,0.6060944206008585,0.5491626906165217,0.6144087705559905,0.47088,0.5853136882129277,0.4706016755521706,0.511186502842472,0.6215920488738944
16,9,1,1,1,5,0.6190261089529315,0.5035952297439494,0.5033557046979865,0.38643421795595706,0.5456058588548601,0.4679439941046426,0.5823026990092245,0.5521812484936129,0.678804280969369,0.5597741288357233,0.3417700394949102,0.5379828673024083,0.5652237177155329,0.5608347826086956,0.5489078170078308,0.49170771756978654,0.5101080033231792,0.5014033224607448,0.4792206771938094,0.5741630901287554,0.5351295724576668,0.5904463586530931,0.46728000000000003,0.5091096324461344,0.5145468392993146,0.5019255455712452,0.6341752530318228
17,9,1,1,1,5,0.6085463908212123,0.47448263767099264,0.4797943738397829,0.38791643139469223,0.5689747003994674,0.5118959890514791,0.5572941578407926,0.6080983369486624,0.6497109115512364,0.5574708373579017,0.33019969961617623,0.5081622757394537,0.5485631138595853,0.5468521739130434,0.5291935705454046,0.5376026272577996,0.4737607310994184,0.5218083895926572,0.4836200801319821,0.6224892703862662,0.5166058564879783,0.640407204385278,0.5164000000000001,0.6077313054499366,0.5011424219345011,0.48367870896754084,0.5972462843074678
18,9,1,1,1,5,0.5936398952028187,0.47597334268677655,0.47429672997286876,0.39906832298136646,0.5247003994673768,0.5192125486893358,0.49900922446190643,0.5986181409174902,0.610960757780785,0.6168363177056244,0.31940813261389556,0.5530951996120899,0.5669698072026191,0.551095652173913,0.4956037917296332,0.5073070607553366,0.5120465245084463,0.4901767427747857,0.5387697383926467,0.5629184549356224,0.5751707362709327,0.6125293657008614,0.45808000000000004,0.5782636248415716,0.5286367098248286,0.43691545938015774,0.627792468314033
19,9,1,1,1,5,0.560664920046978,0.46483689933356714,0.44730829644438097,0.29898362507058157,0.4856857523302264,0.4703653016106959,0.444345746498121,0.5194826062505022,0.5899249600196826,0.5083587190727394,0.29871502475385214,0.44213673832228867,0.486358675882139,0.46900869565217385,0.4293172139030087,0.3962233169129721,0.35987261146496813,0.47978457103845856,0.37803440961583784,0.5519313304721031,0.44849845635700253,0.5537979639780736,0.25576,0.538339670468948,0.40144706778370143,0.3800660187052998,0.4421446156651773
20,9,1,1,1,5,0.4262354322883729,0.3972290424412487,0.41439383121519346,0.3447204968944099,0.4560585885486018,0.42678176650173705,0.4631363170481722,0.5338635815859244,0.5449624800098414,0.5298313396240434,0.3030539022083774,0.41304347826086957,0.5207711895234631,0.5273739130434781,0.41832669322709165,0.4481937602627258,0.44447521462198836,0.3053174542972009,0.42996307643962606,0.5205150214592276,0.4112639161755075,0.48974158183241967,0.32776000000000005,0.5182192648922687,0.32977913175932977,0.386392811296534,0.5105315947843531
21,9,1,1,1,5,0.47492998464179237,0.42502630655910206,0.4133228616307296,0.27858554488989273,0.4196404793608522,0.43804611011685446,0.44967543559959006,0.4550494094962642,0.5966908598843647,0.4271491195482576,0.2780219168938088,0.42435752384031034,0.47893779556202254,0.4811130434782608,0.4275999450473966,0.4986042692939245,0.31459429520908333,0.39088219676856556,0.43860476078246524,0.4272103004291846,0.4937786509495743,0.40971025841816755,0.46064000000000005,0.6695183776932826,0.5616907844630616,0.31991564276545026,0.6217744141515456
22,9,1,1,1,5,0.5658144367151504,0.2753419852683269,0.5026417249750107,0.24858836815358554,0.5267643142476698,0.46641751763343514,0.4417492312948411,0.472965373182293,0.5514823471521713,0.47432944498105356,0.23702508761194863,0.5345078390172943,0.4219716260458348,0.4845217391304347,0.38714109080917714,0.4645320197044335,0.3862503461644973,0.3902753546233786,0.47474271348888364,0.41287553648068676,0.4541117036205445,0.46382145653876267,0.40976,0.5174271229404309,0.4718202589489718,0.28681459746928295,0.5475517461475334
23,9,1,1,1,5,0.5373565814436715,0.2579796562609611,0.4697272597458232,0.2511293054771315,0.4806258322237017,0.40309506263817246,0.4970960027331739,0.4717602635173135,0.6030877106655186,0.45189092800356634,0.3116204038493631,0.3997898820106675,0.47253546744270647,0.4745739130434782,0.387415853826075,0.4229064039408867,0.36291885904181664,0.4131077903360388,0.4164506245580957,0.4924463519313306,0.343904949013004,0.49796397807361,0.28896,0.49603929024081117,0.27966488956587965,0.34476434989913807,0.5545728093371022
24,9,1,1,1,5,0.5574125937302375,0.35689231848474223,0.383549907182636,0.34479107848673063,0.46870838881491345,0.464785766922834,0.47892039631021527,0.5217321442917973,0.5653216877844753,0.5047923322683705,0.2543249707960172,0.49353483109746243,0.4157875591124045,0.49335652173913036,0.4498557494161286,0.3946633825944171,0.39455829410135695,0.4827429264962451,0.41283682928745385,0.545236051502146,0.33024604733838525,0.5480814408770556,0.36400000000000005,0.4987325728770596,0.2997715156130998,0.3899688245002751,0.41424272818455365
25,9,1,1,1,5,0.527147890505014,0.3945106980007015,0.38883335713265743,0.3027950310559006,0.3996671105193076,0.46862827666070117,0.4399726682610181,0.5517795452719532,0.5241727149710912,0.5202466750873022,0.19914334983590146,0.5062227250686924,0.4606766096762459,0.5194434782608695,0.3938727847231763,0.4641215106732348,0.3866657435613403,0.3957369339300614,0.34700290674836987,0.5326180257510731,0.3407241088969969,0.5018794048551292,0.30960000000000004,0.5093472750316856,0.3875095201827875,0.4278378874014304,0.4926597975745418
26,9,1,1,1,5,0.5509079410967567,0.25236759031918626,0.44181065257746677,0.21174477696216826,0.5146471371504661,0.45110011580166337,0.44284250085411686,0.502852092873785,0.5763931602903187,0.5145998959803848,0.24842854758858546,0.500565702278972,0.4512186249545289,0.5277217391304347,0.41832669322709165,0.4295566502463054,0.35488784270285234,0.43154062049609343,0.34739571058213525,0.5266952789699572,0.40359247824866684,0.550822239624119,0.32752000000000003,0.4876425855513308,0.39390708301599386,0.3616357968090959,0.4735114434211726
27,9,1,1,1,5,0.522540428222965,0.2884075762890214,0.41817792374696555,0.2557171089779785,0.49533954727030627,0.42278134540477946,0.45589340621797064,0.5363541415602153,0.5646450977980072,0.5200237759120291,0.2274016799243478,0.45894617746888633,0.44998181156784284,0.49307826086956513,0.42512707789531534,0.4126436781609195,0.44731376350041535,0.4700750967154669,0.33953963390682695,0.5107296137339057,0.432781364019085,0.5397807361002349,0.36960000000000004,0.4838403041825095,0.4284082254379284,0.3206491839354484,0.5019604267347497
28,9,1,1,1,5,0.5503658867106332,0.34505436688881097,0.4280308439240325,0.2771033314511575,0.5292942743009321,0.3867249184124645,0.5639221045439016,0.4714389009399856,0.6137901340878338,0.44802734229883345,0.29109417589141684,0.445207693550994,0.5233903237540924,0.5090086956521739,0.47953015524110454,0.36174055829228247,0.45721406812517307,0.301676401426079,0.4239138973996386,0.32377682403433483,0.43016184862943213,0.4981989036805011,0.33168000000000003,0.4927122940430925,0.4607768469154607,0.3363286264441592,0.5416248746238715
29,9,1,1,1,5,0.4348179600686602,0.3921431076815153,0.41425103527059826,0.342673630717109,0.5135818908122504,0.46436466996525955,0.5063204646395627,0.5070298063790473,0.580637224750892,0.5209896723382124,0.2768537575791289,0.529982220785518,0.5337213532193525,0.5275130434782608,0.4949855749416129,0.43448275862068964,0.3674189975076156,0.4078737768338011,0.39704611517008404,0.489098712446352,0.4421367761249883,0.5661707126076742,0.31056000000000006,0.520595690747782,0.3878141660319878,0.397212543554007,0.46804048509163854
30,9,1,1,1,5,0.5003161983919053,0.3582953349701859,0.3469941453662716,0.34726143421795597,0.41664447403462046,0.4187809243078219,0.33761530577382987,0.5664818831847032,0.5548037889039242,0.3676350397503529,0.3346498303387662,0.49620171326975915,0.5382320843943252,0.39575652173913034,0.5172413793103449,0.3538587848932676,0.22556078648573802,0.48259121595994836,0.24856626600675624,0.6030901287553649,0.2080643652352886,0.49569303054032887,0.36616000000000004,0.2633079847908745,0.44036557501904033,0.18998716302952506,0.5514725996170329
31,9,1,1,1,5,0.5057367422531394,0.4360750613819712,0.42310438383549903,0.32735742518351213,0.49094540612516646,0.4469944204653122,0.5372736590365562,0.44259660962480923,0.594292040841432,0.493721673229809,0.30255326250208603,0.4069823824147406,0.5359039650782103,0.44285217391304343,0.5133260063195494,0.3866995073891626,0.39462752700083076,0.3675187741788667,0.44551810825673654,0.4509012875536481,0.45355037889419025,0.4748629600626468,0.42736,0.539052598225602,0.4884996191926885,0.3039611223179901,0.6090088447159661
32,9,1,1,1,5,0.3728430752552172,0.4123114696597685,0.41010995287733826,0.3408385093167702,0.4981358189081225,0.4092009685230025,0.444072429108302,0.4533622559652929,0.618280231270759,0.5529385541273497,0.26522779106636263,0.485857443025699,0.44787195343761366,0.49961739130434774,0.47245500755598296,0.4911330049261084,0.38140404320132926,0.34263824622620037,0.3876188231597141,0.5658369098712447,0.46150247918420806,0.5895066562255286,0.44736000000000004,0.5323986058301647,0.3968012185833968,0.38309187603154227,0.5329625239354426
33,9,1,1,1,5,0.5453067124401482,0.31690634864959666,0.435027845209196,0.3126764539808018,0.49460719041278295,0.3781450679018844,0.5155449265459515,0.4088535390053829,0.5994587280108254,0.472100453228323,0.3066140067864494,0.37869726846613866,0.3537286285922153,0.43610434782608687,0.513119934056876,0.408128078817734,0.4378288562725007,0.42949252825608736,0.45502396103385967,0.43862660944206017,0.4158480681074001,0.34956930305403283,0.39256,0.42743979721166037,0.4338156892612338,0.30992114432422524,0.5721710586304367
34,9,1,1,1,5,0.47285210949498596,0.4217818309365135,0.4242467513922604,0.33145115753811405,0.38428761651131826,0.4647331298031372,0.45937820293816195,0.35012452799871463,0.611514331406077,0.5446169849171558,0.26072203370974023,0.41837724260546305,0.5725718443070208,0.47443478260869554,0.4816595686220635,0.3141215106732348,0.4683605649404597,0.31563377076537963,0.5186581821038573,0.589785407725322,0.4974272616708766,0.5676585747846514,0.41968000000000005,0.554340937896071,0.42886519421172886,0.3883183568677792,0.38378772681681406
35,9,1,1,1,5,0.5451260276447737,0.36004910557699055,0.4573754105383407,0.3403444381705251,0.4804260985352863,0.433729866301716,0.5113085070037581,0.47344741704828475,0.6279985238036659,0.4209822423657032,0.21549758024141963,0.43769193470179407,0.48832302655511095,0.44340869565217383,0.487154828960022,0.39638752052545156,0.40985876488507333,0.39786088143821585,0.4188860083274413,0.5260085836909872,0.5422396856581533,0.5299921691464369,0.40512000000000004,0.5079214195183777,0.38933739527798933,0.260407115349349,0.4487097656606182
36,9,1,1,1,5,0.5507272563013822,0.3388284812346545,0.35370555476224474,0.3274985883681536,0.3825565912117177,0.5067901884408885,0.4410659378202938,0.3873222463244156,0.4892975765776849,0.5107363102756519,0.22150525671691607,0.4509455309519961,0.48279374317933793,0.41892173913043473,0.4978705866190411,0.37142857142857144,0.35945721406812514,0.48190851854661304,0.45455259643334117,0.40858369098712455,0.47525493497988586,0.45606891151135465,0.5568000000000001,0.5705006337135614,0.5634424980959634,0.6721070970108197,0.9032552202060727
37,10,1,1,1,5,0.7979040563736561,0.6930901438091898,0.5147793802656004,0.37987012987012986,0.5844207723035952,0.47478681966522795,0.5860608131192347,0.5586085000401704,0.6694550375199902,0.580206553235753,0.34054625354619794,0.5661871666397285,0.582684612586395,0.5672347826086955,0.5363374089847507,0.5172413793103449,0.49044585987261147,0.5176363498444967,0.4982323827480556,0.6234334763948499,0.530077649920479,0.6382145653876272,0.5288,0.5671736375158428,0.5011424219345011,0.42912158444892723,0.6424728731649494
38,10,1,1,1,5,0.6406179420001806,0.4610662925289372,0.4929316007425389,0.36589497459062675,0.5825565912117177,0.4892620275818507,0.6220020498804236,0.571864706354945,0.6749907737729118,0.541496396463333,0.35918117594704346,0.5248909002747697,0.5890869407057112,0.5637565217391304,0.5267207033933232,0.5095238095238095,0.4513292716698975,0.4923765455510885,0.5235289496425485,0.6181974248927039,0.5327907194311909,0.6249021143304619,0.44496,0.6102661596958174,0.488042650418888,0.4309554373739226,0.6587945655147259
39,10,1,1,1,5,0.6219170656789231,0.5206068046299543,0.4863629872911609,0.3526256352343309,0.5972037283621837,0.5082640277923992,0.6066962760505638,0.5988591628504861,0.6487267806618281,0.5751541719295639,0.3505590476720254,0.5269112655568127,0.5712622771917061,0.5498434782608694,0.5544030773457893,0.5018883415435139,0.5015231237884242,0.4856254266858833,0.5428548982638071,0.6042918454935623,0.5652539994386753,0.627564604541895,0.49904000000000004,0.589828897338403,0.5182025894897182,0.5113698881349715,0.6327163308106136
40,10,1,1,1,5,0.6735929171560213,0.46062784987723604,0.523489932885906,0.4113495200451722,0.5773635153129161,0.5145278450363197,0.5842842500854117,0.5933156583915804,0.6767745110099643,0.6403150308343859,0.30883907214774436,0.5419427832552125,0.5572935612950164,0.5695999999999999,0.5102349223794478,0.5523809523809524,0.5149543062863472,0.5360691800045513,0.5461544504674365,0.6383690987124464,0.5674992983440921,0.6020360219263899,0.50944,0.6009188846641318,0.5168316831683168,0.4367320740876582,0.6421081426096471
41,10,1,1,1,5,0.5924654440328846,0.5215713784636969,0.4605169213194345,0.4225014116318464,0.5352862849533955,0.5171070639014633,0.5669285958319098,0.6101871937012936,0.6371017345306926,0.6042053644401515,0.3296434332758525,0.5805721674478745,0.5465260094579847,0.5860173913043477,0.5230114026652013,0.47848932676518885,0.4667682082525616,0.4424637791094591,0.45863775630450154,0.5337339055793993,0.5087473103190195,0.5163664839467501,0.45568000000000003,0.5456273764258555,0.4609291698400609,0.4100495140289749,0.6185830217926507
42,10,1,1,1,5,0.5471135603938928,0.45720799719396704,0.48879051834927884,0.32792207792207795,0.5398135818908122,0.498894620486367,0.5600956610864366,0.562143488390777,0.6292286874154263,0.5373356118582361,0.29938254436224065,0.48521092613544525,0.5647144416151327,0.5483130434782608,0.5576315427943399,0.5024630541871922,0.5164774300747715,0.47932943942956835,0.5455259643334118,0.5946781115879829,0.570212367854804,0.583868441660141,0.51424,0.5583016476552598,0.5034272658035034,0.41775169631395564,0.6773046411963162
43,10,1,1,1,5,0.6325774686060168,0.49649245878639076,0.4937883764101099,0.4463579898362507,0.5464713715046604,0.5225813243499317,0.5244277417150667,0.5586085000401704,0.6331652109730594,0.5834014414146668,0.32274573065583806,0.5581057055115565,0.5503092033466715,0.5602782608695651,0.5287814260200577,0.49835796387520526,0.48698421489891996,0.4946522035955397,0.47576400345667375,0.5941630901287555,0.49864346524464404,0.575724353954581,0.46624000000000004,0.5860266159695817,0.46214775323686214,0.5220979277461948,0.6159387252667092
44,10,1,1,1,5,0.6214653536904869,0.4467730620834795,0.5224189633014422,0.3761998870694523,0.6120505992010652,0.5149489419938941,0.5634437991117185,0.6026351731340887,0.6470045516053635,0.48562300319488816,0.3323691383434389,0.5903507354129627,0.5524918152055293,0.5960347826086956,0.5346888308833632,0.5283251231527094,0.4458598726114649,0.4805431237199423,0.563516379919868,0.6151072961373392,0.6254092992796333,0.6097885669537979,0.49912000000000006,0.5655101394169835,0.508073115003808,0.4937649000550156,0.6011671377769673
45,10,1,1,1,5,0.6269762399494082,0.45334970185899687,0.48807653862630296,0.33328627893845286,0.5752330226364847,0.5304768923044532,0.5907072087461565,0.5712219812002893,0.6455898634518391,0.6574039676053198,0.32841964732714024,0.6006141910457411,0.5651509639869043,0.6036869565217391,0.553510097540871,0.46206896551724136,0.4947382996399889,0.48357733444587725,0.4987037473485741,0.6151931330472103,0.5774160351763495,0.627564604541895,0.50944,0.6318124207858048,0.5549124143183549,0.4203190904089492,0.5700738579374487
46,10,1,1,1,5,0.6398048604209955,0.4978954752718344,0.4967870912466086,0.396386222473179,0.4898801597869507,0.5178439835772187,0.5503928937478647,0.6097051498353018,0.6406692090047977,0.5697302919979196,0.35601045780719814,0.4248424115080006,0.5056384139687159,0.5025391304347825,0.49910702019508174,0.49154351395730705,0.4842148989199667,0.5131608890237427,0.4850341739335376,0.6219742489270387,0.544297876321452,0.555520751761942,0.47280000000000005,0.5519645120405576,0.47760853008377757,0.4505776636713736,0.5471870155922313
47,10,1,1,1,5,0.5951757159635016,0.44387934058225187,0.5119234613736969,0.35191981931112365,0.5271637816245006,0.4913148752500264,0.6061496412709259,0.5192415843175062,0.55369664165334,0.5691358941971915,0.2997163041664349,0.4984645223856473,0.5568570389232448,0.5101217391304347,0.561066080505564,0.45451559934318553,0.48130711714206587,0.4373056208753697,0.3917039830308744,0.5591416309012877,0.5566470203012442,0.5639780736100234,0.51744,0.5384980988593155,0.3897943640517898,0.40418118466898956,0.5418984225403483
48,10,1,1,1,5,0.6090884452073357,0.4129252893721501,0.5034985006425817,0.3716120835686053,0.5668442077230359,0.4746815454258343,0.5211479330372395,0.48782839238370695,0.6331037027924714,0.5354038190058696,0.327640874450687,0.5585905931792468,0.5089123317570026,0.5221565217391304,0.453908503915373,0.4711001642036125,0.4288285793409028,0.5062580596222407,0.46995050671694555,0.5976824034334765,0.4737580690429413,0.49851213782302267,0.3408,0.5291508238276299,0.4603198781416603,0.4360902255639098,0.5772772864046686
49,10,1,1,1,5,0.6286024031077785,0.4600140301648544,0.4797229758674853,0.3396386222473179,0.470306258322237,0.49599957890304247,0.5169115134950462,0.6079376556599985,0.6445442243818429,0.5553161453302622,0.3131223229682372,0.4774527234524002,0.5257184430702073,0.5288347826086955,0.5256216513257316,0.42807881773399015,0.5049155358626419,0.4324508837138739,0.4746641527221306,0.5809442060085838,0.4408270184301618,0.5968676585747846,0.45984,0.55893536121673,0.5113480578827113,0.38034109664404914,0.5118081517279109
50,10,1,1,1,5,0.5127834492727437,0.5064889512451771,0.4570898186491503,0.37761151891586675,0.5272303595206391,0.4813138225076324,0.5710283566791937,0.6252912348357035,0.6573379259441506,0.6083661490452484,0.29081604272125494,0.5542266041700339,0.5639869043288469,0.5474086956521739,0.5062508586344279,0.4942528735632184,0.4322902243145943,0.45755897747098534,0.45282425956477335,0.5205150214592276,0.406960426606792,0.6100234925606891,0.40888,0.5630544993662865,0.458035034272658,0.44177516963139557,0.5761830947387617
51,10,1,1,1,5,0.5865028457855271,0.46054016134689585,0.3866914179637298,0.3601072840203275,0.47563249001331553,0.4843667754500474,0.515408267851042,0.5452719530810638,0.5906015500061509,0.5466973772197042,0.25716192913166824,0.41086148375626314,0.44961804292469987,0.46817391304347816,0.4089847506525622,0.44220032840722495,0.3905427859318748,0.4139421982856709,0.44143294838557623,0.5581115879828327,0.45373748713630835,0.5499608457321847,0.44432000000000005,0.4439163498098859,0.3817212490479817,0.36273610856409316,0.6121090544360354
52,10,1,1,1,5,0.5004968831872798,0.3844265170115749,0.4322433242895901,0.397656691134952,0.5022636484687084,0.4666807032319192,0.4289033139733516,0.45786133204788304,0.547053758149834,0.4975109592094509,0.23129554430661403,0.5421852270890577,0.5133503092033467,0.49683478260869557,0.4471768100013738,0.5252873563218391,0.4176128496261423,0.42729272547978453,0.44198287375284784,0.449442060085837,0.37384226775189444,0.5460454189506656,0.38352,0.5711343472750317,0.42117288651942114,0.4213277095176967,0.4985866690982037
53,10,1,1,1,5,0.6049326949137229,0.3709224833391792,0.4619448807653862,0.372953133822699,0.4496671105193076,0.4846825981682283,0.4285616672360779,0.4882300956053668,0.540164841923976,0.5368898135076899,0.30005006397062917,0.4614514304186197,0.5233903237540924,0.48883478260869556,0.501854650364061,0.49589490968801314,0.499584602603157,0.32670863991504207,0.3879330662267264,0.46763948497854085,0.33941435120217045,0.48629600626468283,0.42192,0.4789290240811153,0.3894897182025895,0.34109664404914725,0.5838424364001094
